Accession,Ratio 2h,Ratio 6h,Ratio 10h ,Ratio 24h,P value 2h,P value 6h,P value 10h,P value 24h
P80217,0.519933134946288,-0.532902957522501,-0.029377305371891,0.002579678899608,0.773524716859824,0.787355592768132,0.989202395470423,0.999051719229188
Q9Y2Z0,-1.51904951793013,-0.892574452249544,-1.09222807249495,0.409659272837266,0.30459008048667,0.49307845822999,0.433630791518041,0.746770263137645
Q12905,#DIV/0!,#DIV/0!,#DIV/0!,-0.169686391499384,0.176515337493527,#NUM!,0.166724201021715,0.92172966106987
A6NHL2,#DIV/0!,-2.02728511788103,0.376337390416685,1.59632669746647,0.373900966300058,0.431593076989745,0.864513462717686,0.371688238720731
P62072,0.05946965585991,0.684902367478336,-0.2669527231101,1.68741871339253,0.931024962162446,0.362012720589634,0.395130071588548,0.191573264078905
P16989,0.015251300762144,0.065907727284883,-0.986778073644319,1.85712299349571,0.967837257519813,0.95597142895941,0.318913055713548,0.513422039397145
Q9NPA8,-0.6975913579065,2.34835770798666,-3.38914468817142,0.598071508483392,0.588044593386136,0.162270181289786,0.14278236109455,0.766649694740648
Q9BXS6,0.291321623109641,-0.837055243619261,-0.384396194023839,-2.03663017307181,0.709951643200318,0.420961033019209,0.704142772717269,0.065485287520572
Q07955,-1.64787579338321,-0.396939981696297,-1.03711297532115,-3.41883124643895,0.299415742656577,0.516315909946447,0.322465141145602,0.18199643269586
Q9BT73,#DIV/0!,Err:502,Err:502,-0.841729561914272,0.373900966300058,0.373900966300058,0.200691593873919,0.719146274167352
Q8IXT5,1.23720904991925,0.039514026357269,Err:502,1.57739839825826,0.149411981145539,0.953376827925617,0.198305414698947,0.397434071995037
Q9GZY8,0.88142569685974,-2.1452708835352,0.32361165887756,0.758876121352527,0.571599836678058,0.173013882233921,0.882870173126065,0.57383609477374
Q9Y5K5,0.421157219093656,0.279736015606235,-0.577301932393925,Err:502,0.849153925329865,0.878471809634414,0.797689851105112,0.144200501301066
Q27J81,0.103911676033744,0.304696609342312,-0.048443362374516,-0.39200720072086,0.80420211131978,0.327097997872349,0.953423361252345,0.617037697641907
Q93008,-0.008606893524151,-0.451796434967781,-0.353265364879817,-2.67543185910113,0.9954523678411,0.626537163143133,0.838491932608807,0.027133641091099
O14964,4.14001799397763,-0.886650860579596,-1.8848661923555,1.93317666628513,0.399635033670957,0.706984722192105,0.248940369285407,0.400349124912196
O00116,0.522332918615495,-0.09961999411501,-0.779632349600927,-1.29087805261889,0.540387658357964,0.88078180785145,0.233370887962026,0.243393606086142
Q5VTR2,-2.56932297020266,0.25446649942867,-1.32395989374395,-0.738586919222916,0.299212740430598,0.771777422974837,0.099060179258855,0.564478190374488
Q92665,-0.107477901800651,0.348528188156437,-0.053660838656833,Err:502,0.960559816763732,0.874158630016069,0.980282969828508,0.373900966300058
Q9Y3E5,-0.601738817614484,1.71363593056933,-0.754569225051671,-1.12320814043514,0.434005254034275,0.122808165899937,0.103837611870402,0.275530181420627
Q9H5V9,1.10070107605155,0.635600919215075,0.732340202714111,-0.41228232451849,0.312639014859974,0.652640022064759,0.548514542683074,0.673793297206812
O60763,0.026349747972297,0.499594673337472,-0.322300580034802,2.51707351368805,0.969755818411029,0.587050212781065,0.743345930126249,0.183762189444867
Q86SX6,-0.195473903090451,-0.170778124597351,-0.272925387646335,1.29723140868127,0.888754352542847,0.883686495699995,0.810948498726585,0.592638620156532
Q9BQG0,0.426528656237648,-0.745515854745648,0.030989945981515,1.65331154804445,0.831911833904443,0.656895695968104,0.979156496007561,0.209928434769231
O15355,1.00412874047564,0.266366565330142,-1.51408005452032,-1.31896533950933,0.563540001127974,0.780518283618937,0.294218692191328,0.437797253384496
P04792,-0.321091807018029,0.56811587300281,-0.478927288562283,1.88439321449359,0.874436372959751,0.769422877428885,0.791450033750075,0.259674091693601
P52306,-1.25271939688737,0.476894575782688,-0.702754879005848,0.793769274448274,0.447529616214981,0.749476108899603,0.55722197964535,0.538759865116061
Q92688,-0.448347793300911,-0.356045493415664,2.25456141833552,0.725009968207161,0.70205908729846,0.823525572502251,0.258773574754825,0.594662982879621
P51151,-0.899804489892772,-0.400080827195015,-0.398127598512078,-1.2728692163725,0.064676278506222,0.64378496122441,0.248557273359743,0.345584621554512
Q32MZ4,-1.70458077507467,-0.392168094853568,-1.92880481092135,0.605767670110239,0.543759143528787,0.859061418045881,0.4585384102241,0.788687686634818
P45880,0.569587252384065,-0.348315721660614,-0.251708312986408,1.7637430150146,0.613036499955917,0.639243589235362,0.707791774222229,0.031678246339085
P11182,-0.34404214675504,0.137954653986141,0.182441661741243,-1.32665943215778,0.793757700727307,0.900532199866665,0.895296946376775,0.202803391563092
P09496,-1.2344894853762,0.445691927126958,-1.96973731152922,-0.368023575930528,0.222424326306441,0.542683249260511,0.135423459185374,0.748940550081406
P48960,-0.837788931457398,1.03025175384614,-0.270687240583101,1.21584775404258,0.720229927660813,0.670477844995646,0.896231412007335,0.437145918662183
Q9Y2L1,2.18915043109139,-0.712658669765635,-0.974199436544739,-0.904232555476084,0.112062586103357,0.728801274951717,0.459664041779469,0.443765400438195
P36873,0.273371419515107,-0.421486598589881,Err:502,-1.66939793994514,0.900619032368298,0.813401845982589,0.373900966300058,0.321978094384295
Q9Y3T9,-4.42528679770069,1.7087441016805,-0.993557822442492,1.31679041567886,0.203000044061619,0.431683103153838,0.65474511914384,0.455779970508743
O95140,-0.603563540287712,0.411722934565123,-0.795556011503587,0.495620728168049,0.224972283465426,0.590563185968472,0.279708164387717,0.649567231586359
Q16719,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.373900966300058,#NUM!,0.373900966300058,0.373900966300058
Q3ZCQ8,0.859287524026608,-3.28013277741882,-1.03305005160269,0.686260433576467,0.6126989433377,0.173389351917453,0.669802216209467,0.76392381920283
Q9Y314,0.359265215250565,-0.102615216335887,-0.573361052707282,-0.553710224118442,0.732480753263035,0.837546545177019,0.404102781470587,0.639577287451615
P48735,3.50407213475431,0.893892658555763,-0.474653450415806,-1.86308556268011,0.159716658168099,0.702732006517493,0.786274969213212,0.079338718091446
P22392,-1.82899357770193,#DIV/0!,0.204348588500926,0.53028751377686,0.560650933654488,0.422649730810374,0.929647166254859,0.823978990123173
P51116,-0.5884721438516,-3.84146997267297,-1.26048107047916,4.61572053847392,0.764080067819657,0.064301845210509,0.444766138952741,0.204669667290699
Q9NWU2,-0.694394330045139,0.14453762621022,-4.31113715442235,-0.683558739318505,0.729770796168435,0.941010692831413,0.135100043575114,0.661144990929194
P50570,0.962878663615831,0.087222150774319,-1.92937639095173,Err:502,0.592988155941888,0.966567886235077,0.515075601513354,0.312307473639527
Q8NBN3,0.58732141958018,0.319632659502117,-0.938910562383834,-0.220608873739929,0.608608795002711,0.770341441175316,0.372143858729563,0.835897015651729
Q9UNM6,-3.38051192426381,1.59179985103106,-3.70795088008757,-0.918745222364059,0.193920091388311,0.206252685938534,0.020463558238185,0.536243886455495
Q12904,-0.058490437480038,0.318095612839156,-0.696501314682791,1.14169352920958,0.973659770197792,0.817829746583077,0.645873080770844,0.553829195165763
Q13057,-0.299023230875175,-0.492448516130218,-0.718598701328752,2.90890593234262,0.883510615224044,0.825239159107532,0.747359517893086,0.135537418359854
P63092,-0.453892378674889,-0.89606417228924,-0.923559238323321,-0.122473550866608,0.653914962898286,0.614738095579027,0.446223895953984,0.923390404334759
Q9UHR5,-0.409797138416502,0.353890637482707,-0.472071642300138,0.713445644381663,0.53735731501893,0.450218635099013,0.663568001640739,0.153163282292008
P20908,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.167806996725724,0.373900966300058,#NUM!,0.373900966300058
Q12972,0.017567727682512,-0.678313096776371,-0.291789198756061,-0.235576031217812,0.989055506051657,0.670525984892306,0.755828034378578,0.908858218057153
Q12888,-0.581766438891433,0.593662570481929,-1.1743514780774,0.259317455583854,0.560658879261985,0.617674948301225,0.356591292909334,0.840861762509188
P84085,-0.856663472303329,1.02016313472556,-0.632427077321627,-1.48307140774154,0.368592720132344,0.288349559586384,0.436347162581222,0.04236949391504
Q96BN8,-0.756619369543367,-0.774043737626879,-1.28616599400279,3.91144235089324,0.596697543119573,0.696059315947008,0.458469920158933,0.014671251997404
P42166,0.648528912730917,0.126652266382739,0.152715406133204,0.686444946833728,0.735782797670051,0.953098966379007,0.927374364696054,0.763868258612352
Q06203,0.698298331056119,-0.061678957238558,0.517493244928995,1.21210801168604,0.29184135445091,0.854740743421492,0.177365947813914,0.34306688873247
P55265,-0.008330939058265,-0.498659624251684,-0.466735861464705,0.335376250225825,0.992737181868796,0.408121947779027,0.271387186781399,0.532788927961056
P11047,-0.629953213140208,0.260518437971641,0.99460746295089,Err:502,0.610709509279267,0.774822250491404,0.679203054664202,0.210164067902358
Q15907,-0.124341346955603,-0.104492088967177,0.881932063820783,0.771988091098769,0.92389723885739,0.954862291503021,0.581999158272132,0.594096518509632
O00267,-0.287776791015596,-0.620075783960457,-0.446406776524186,-0.004011209260509,0.697068440276514,0.584837544690874,0.595533706382951,0.996284478101089
L0R6Q1,1.33700442873974,-1.0817486979917,0.840571296306818,-0.351941033407217,0.182400422170855,0.048607767743483,0.234336881324007,0.800254829150678
P63010,0.08091899852441,-3.18935912832088,1.20377379322257,-3.05862107784723,0.887748647291689,0.268287521945139,0.029402590124079,0.216229611629478
Q3YEC7,2.73871712973784,-0.32969116378247,Err:502,Err:502,0.447785088076305,0.855343903211805,0.373900966300058,0.373900966300058
Q8TC07,3.08425000955653,0.902779865783555,2.49742650662139,0.910272515531267,0.279750459354113,0.70270426609572,0.463220687819307,0.700731312774816
P00492,1.22770182535452,0.715199331896763,0.02563210443608,-1.63235806696649,0.177098869457498,0.596120435279642,0.9814123226917,0.289304238747898
Q9UH65,0.632909816501532,0.109321758976536,-0.438925797681501,-1.66555334345086,0.741429166890765,0.922391185789551,0.725352087081408,0.312689313787315
P53680,0.194873667154193,-0.658765074291531,-2.52699972829978,0.934771429263386,0.870943843685871,0.573357886707685,0.245646537459179,0.627073586426267
P78406,-1.2279014932795,-0.002585200495226,-0.212015780822892,-0.240833805978283,0.354268588904601,0.998135076827158,0.862906073072682,0.889827175379106
Q14318,4.12831352809286,1.05071028505213,-0.890148547173907,-0.503170331940126,0.220329950525422,0.399505346038923,0.545727390998922,0.733154668637281
Q9BUN8,3.56502138907948,#DIV/0!,0.753293234612626,0.186210664815192,0.016401580237317,0.228445500513645,0.694830908939442,0.896033509733778
Q8WVJ2,0.344940659590975,-0.087220966193389,-0.173387524139715,-0.050432520013381,0.663437153979784,0.882467286868864,0.751748150359459,0.940378600146519
Q969V3,-0.297198967701996,-0.354448762579786,-1.87736722987304,2.16485977256055,0.79717747396821,0.783607412611659,0.121895126705696,0.344309892906109
Q96SU4,-0.095076028226631,-0.2389429672999,0.600515829078019,0.5816744346768,0.938189080910129,0.8507213543434,0.693719994548239,0.78133641619595
P52657,-0.211876989692325,0.960638130892448,0.731758234391626,Err:502,0.823365576082585,0.481135822472812,0.63354707759512,0.033342990608251
Q8WX93,3.59857948848711,0.200276887896889,Err:502,#DIV/0!,0.024217848297287,0.909501343050042,0.373900966300058,0.143359933044609
Q13085,0.143765537347892,0.418304308807966,0.336414340437641,-0.049553757703047,0.92564583617715,0.828404339740899,0.720463991088641,0.977400987804349
Q9Y277,1.66175703892146,0.344035021502709,-0.54715635285922,2.02988086920145,0.433028816590385,0.806946842487034,0.662913170217567,0.239398799593069
Q9Y2R0,-0.015103699225232,-0.013602706606526,-1.7928190159704,-0.673638890743431,0.99142530133883,0.992841582739265,0.42945346362793,0.639695297293097
P48147,0.347667645412452,-0.221394304221084,0.165258279383265,-0.55178419378209,0.726536972770013,0.73453713232203,0.787787257327552,0.466768286794086
Q9GZT3,-0.206996697159496,-0.899249078653147,-1.37260336865098,-2.49932736234733,0.750825337979745,0.295162810567264,0.131413537134188,0.008942184829776
Q9H2U2,-0.765476717756656,-0.274219208182568,-0.811093338433056,0.624787148067273,0.417607524266716,0.826755993850882,0.588213760016711,0.405755073754833
Q9Y5K6,-0.421536315646473,-0.702145276839256,-0.131196235671692,-1.01357687937923,0.500514942482259,0.351176534344174,0.829120106536714,0.152155303203095
Q969Z0,-0.650638262495164,0.933814573553755,-1.8147223929731,0.987467314063244,0.621384132199357,0.546932548564784,0.327909172134058,0.652597477053437
Q12965,0.781077979551125,-1.6356638519379,-1.91906508674408,Err:502,0.616730379448244,0.375616751951789,0.268068939644526,0.073751281559653
Q9HD33,-0.019836993067417,-0.373195629304479,-0.500736238261348,-2.74454542769354,0.961984747438166,0.465430494334984,0.407905328073046,0.008056647589687
P63098,-1.89388204125312,-0.148483085471477,-0.888493933433939,Err:502,0.089004222634326,0.725860978726424,0.159132299640047,0.019019709864615
Q9Y2Y0,-3.02435851302234,0.426309014322087,-3.61186182118502,0.478741585816876,0.025366375395099,0.470136322538744,0.019488838036285,0.665045042227078
P09543,-0.044050534927895,-1.04180700792561,0.748879349321841,0.622212837911381,0.971479174897246,0.474430654707782,0.64191260911591,0.670518827684786
Q92743,0.526950563067455,0.200977631259287,-0.465278784668499,-0.000438373342581,0.757436532623597,0.874444447851501,0.392418577082848,0.999677963454529
O75935,#DIV/0!,#DIV/0!,1.0543784559138,2.14418453934556,0.168712861716478,0.373900966300058,0.664697212678238,0.276292281990511
Q9NS69,1.14079931230799,Err:502,-2.83228193037275,#DIV/0!,0.644812042732658,0.373900966300058,0.442595921134876,0.373900966300058
O60488,-1.05098415447995,-0.467753012264363,0.030815872722321,-3.77797716686784,0.31656734291083,0.689119528598616,0.977133080892412,0.068375122083173
Q96IJ6,0.338556540283857,-1.95712986375027,-0.555165405761949,-0.87720734285732,0.658645290626258,0.019449542509232,0.264750106314308,0.507906871664919
Q12849,-0.202960235522135,-0.1514704990122,-1.61183699365691,-1.98982059102524,0.906022647231037,0.678385870719427,0.120293871732975,0.257119810352269
P17900,0.353076573407243,-0.712518948677,-0.179772645205933,-5.23483488040996,0.739324868024609,0.563554701415942,0.891313023475031,0.133973790157781
Q9H2W6,2.65001382442017,-0.948126153445126,-1.45733123481362,-0.426442086176324,0.160833024580069,0.402558743258615,0.168389496857477,0.532384742794432
O75190,-0.460052111768623,0.845283265889594,-0.253898239838078,-1.23037997069404,0.5235281533973,0.17481083211941,0.644638984841131,0.319833830317596
Q14677,-0.013368040294597,-0.136779299036682,-0.569091040708498,-3.72504912974956,0.990348316061842,0.927849488804493,0.590722264129492,0.084975787772779
O94855,0.783035977986356,-0.489085420550973,-0.239952841029687,-1.61137113642723,0.513423515819427,0.715321605729555,0.861136094847533,0.227629052310637
Q86VM9,0.113797190807798,-0.250891531013908,-0.968242579452525,-1.21401859776243,0.926137811946531,0.552722297605287,0.250279412313004,0.367385562688808
Q14527,2.66245371342385,-0.550293315659133,2.46580383861305,1.71132947377914,0.452327273490573,0.806344842884502,0.465488685334548,0.542814599313795
P23368,3.96380035417995,-0.939479472321402,-2.99201264138913,#DIV/0!,0.403181045821065,0.667371886289529,0.181597695804309,0.373900966300058
Q9NYL4,0.437495747220965,0.967138572188944,Err:502,Err:502,0.707619237632132,0.533147199860376,0.117346150268471,0.373900966300058
Q8NBJ7,-1.70165074038081,-1.32274064756502,Err:502,Err:502,0.544170936065296,0.607010553303349,0.19834261889179,0.129064259008452
O15160,-0.528815217045237,0.29790669067069,-0.687448437794019,1.14348801677601,0.753234933253039,0.798747274837878,0.659262905766137,0.625567404612438
P28288,-0.161268780127405,0.356574838277231,0.700946795872418,0.327057139256405,0.919570821224558,0.771948547362106,0.559159252492529,0.866938060600562
Q03701,-0.066434115140265,-1.1093540825656,0.333910682890445,6.3211355727258,0.955866186357874,0.568385020926146,0.700041057614863,7.3411161464334E-05
O14949,#DIV/0!,-1.03076975480023,#DIV/0!,Err:502,0.373900966300058,0.670352674905353,#NUM!,0.373900966300058
Q14739,-0.653201688934386,0.236479450910383,-2.81788178417054,-0.6341972558598,0.629346778681083,0.861730919402675,0.205935698677622,0.54027110637761
P06703,2.83036423352741,2.55536486484044,-2.21657945683039,0.869381797169852,0.174045543364002,0.327776873296922,0.251138755395732,0.619271997011488
P27824,-0.096786501183521,-0.090625948752861,-0.835168654743078,0.700931350060907,0.919793571383026,0.742977406600746,0.160717244774984,0.433027292682181
Q9BQA1,0.198401973630075,-0.908810976599137,-0.510253553168646,-0.789014764276545,0.859643871391865,0.435549122210664,0.70669772485718,0.505040773831128
Q66PJ3,-1.93478136345953,-0.468112821318206,-2.22335720513532,0.823463448408248,0.152364418016481,0.678759291600719,0.318953743848003,0.703194681580875
P63279,-0.975731787695849,-0.673697315867328,Err:502,3.35790241891913,0.6839132915918,0.751767926141986,0.263940335696007,0.06105872614542
Q14244,0.731914548739101,-0.036760960263514,-0.947721162215865,0.616738902651235,0.658922159826236,0.974462217808973,0.54437442460165,0.785251575147183
Q5T6F2,-2.7085054639101,-1.57020465071108,-0.880055290255685,7.25470804995808,0.007339432936103,0.391514664137254,0.477159597685494,0.249891386441234
P15374,4.44267961812233,-0.798702082389209,-0.591852257648297,0.462291605198382,0.080502795230276,0.188719944498194,0.481817438223257,0.738884302448583
Q9H0P0,-0.121807421648271,-1.05267636431142,-4.20174643660262,0.361086541258617,0.88230532870497,0.137612460497915,0.018479637909768,0.765212238400599
Q01970,1.71465450568863,Err:502,-2.07344338722446,-1.43001710836199,0.542351238419139,0.373900966300058,0.499422384510388,0.587163990845309
Q9NP77,-0.221302440994826,-0.322832194654376,-0.26929261457007,-4.9739799534195,0.818573362948293,0.708812716599567,0.794319411390954,0.155915128825948
P40123,#DIV/0!,Err:502,#DIV/0!,#DIV/0!,0.373900966300058,0.373900966300058,#NUM!,#NUM!
Q00325,-1.51320604462566,-2.16574474105658,-0.30085168303781,1.0788474762419,0.541883119575872,0.041689869118633,0.773520708235448,0.63775287935503
Q9BRJ2,-1.84371550252183,-1.17091584557724,-0.167442737092822,Err:502,0.103122827292074,0.374043768126588,0.854368768573189,0.130097015497151
Q9Y5X3,-1.15281823496284,-0.218706119526484,-2.35089021509835,-1.48425576845923,0.622676957866812,0.903494611027755,0.315458692607088,0.428800939765855
Q15021,1.62328550496568,2.58837407685456,-4.47886570054308,2.14888584545279,0.555576651687912,0.457028819337565,0.394019377947941,0.231275243203365
Q15366,-1.73781370856427,-2.41236555466446,-2.11503153898038,2.3745573287937,0.43285177556003,0.219957834188884,0.258161438816552,0.472388146572513
Q10589,#DIV/0!,Err:502,-0.807742182342853,#DIV/0!,0.135097609881085,0.131917001122993,0.675408290451137,0.122121180415484
O14907,-1.11118097583088,1.29356101450027,0.170344699675443,-2.97955476055006,0.403010163870057,0.514130495548321,0.90051244627101,0.188959281049064
Q9UHL4,0.248097945192382,-0.576815613696585,-1.11099520850966,-0.444947258176272,0.818408771986262,0.661362931327135,0.184753823022169,0.577883917746446
P61201,-0.385264659768995,-0.3155284254056,0.005307314063989,1.14570856030084,0.827057710661311,0.827691114911879,0.997053002013257,0.628782137185889
P82675,1.0994728471974,-0.495934004886555,-0.199290074470417,Err:502,0.422109312636142,0.766632278529731,0.847081087083073,0.004767993097072
Q15843,-3.19010926737354,-0.745179176467135,-3.48455992328261,0.906554703380907,0.426085203842541,0.711277468797208,0.163264655494754,0.701709051209784
P10301,-2.57300148772966,-0.036169610900385,-1.68753470442175,2.56169698859368,0.309192921126738,0.986085703473261,0.422818791714656,0.187562892588095
Q9NR45,-2.856291499745,0.657798385665308,Err:502,-0.445387830888956,0.011969353037969,0.517166816623051,0.117382839528941,0.77992816844138
O00541,2.82187899911563,0.007640501041699,-1.07285167031767,-1.26950901532014,0.312181103309895,0.990663055495832,0.171765846283476,0.455571119907763
Q8N3U4,2.28524993074947,-0.729410448987343,-1.14845226938988,-0.230811570507115,0.4796859664478,0.562835167686034,0.463460326196484,0.904174923714245
Q14694,0.90575691152674,-0.21740795047954,-3.13748567154266,-0.002591344192187,0.598795920874878,0.871776720038582,0.279000037421833,0.998907560211394
Q3LXA3,-2.00961334510623,0.068278575088666,-1.59464965747032,-0.367082221062329,0.46824855365622,0.970559948458756,0.299950627220505,0.780593920003511
Q6NYC8,0.309063995175788,-1.79797885847864,-0.125512924754278,2.7453722785042,0.797881064103562,0.322472818443683,0.889115027471156,0.180420580163398
Q9Y3B3,0.453749326115081,-0.178387014187746,0.542401221416089,0.270849203015998,0.66785680361621,0.816881523837421,0.40300770545561,0.869051421283855
Q92879,-0.276604896671199,0.381195804680663,0.614061973320352,Err:502,0.858089553986158,0.771851551699363,0.565399624203018,0.129840185980172
O00592,#DIV/0!,#DIV/0!,0.988859011623544,2.70075661504971,0.373900966300058,0.373900966300058,0.68063093091641,0.350730589997946
Q14118,-1.14748106066189,3.06505131395046,-0.034631903071864,0.869252401965939,0.325540189943483,0.407342606037418,0.971869106933715,0.475339013449594
O43615,0.184633902071683,-0.067900060821285,-0.708341275188149,-0.562637327332624,0.847788324513226,0.858971291888623,0.426278428692291,0.345001182214001
P30040,-0.887359757085723,0.539374844773997,-1.14510601408907,-1.36961991630884,0.271250432773244,0.154281788829907,0.001370770879384,0.058492249152898
O43396,-0.801271357997913,0.1745260883888,-1.82945921811244,Err:502,0.68489814997178,0.905988041213073,0.157153773757069,0.005519810716045
Q9Y237,-1.54312653108009,-0.399630154286303,-0.20418312232138,0.362473157431091,0.299991174133008,0.748642331234749,0.833188289210349,0.616694673007216
O43818,1.10706234446919,0.071584242034405,-1.37187814925174,Err:502,0.365102973309278,0.885649417343873,0.039959431506225,0.002450317060556
Q15126,-0.907973056362303,#DIV/0!,Err:502,#DIV/0!,0.675479344145344,#NUM!,0.37390096630006,#NUM!
Q14061,-2.59714208076038,0.639672149966684,-1.46189865727288,-0.239388441263883,0.385251230559938,0.49653158390977,0.46612223360912,0.892627822428074
Q9NQ48,#DIV/0!,#DIV/0!,Err:502,4.17891748492751,0.373900966300058,#NUM!,0.116323351513095,0.14801874604317
P63241,-2.69851395485639,-2.91917796418688,Err:502,3.14090371627895,0.450143133102696,0.438126742334307,0.318676886253453,0.198020022668026
Q99590,-1.59984235303226,0.374276364863017,-1.43330376751354,-0.240333661369494,0.559139528086667,0.731684055259115,0.118547187411729,0.865756807428719
Q3ZAQ7,-0.925649072990496,-0.131336097272581,0.3604656323215,#DIV/0!,0.330963657607696,0.829575264502731,0.777745739123558,0.07822425724307
Q9H0H5,0.30742503173728,-0.282783540356533,-2.02599274572221,-2.03525728534475,0.820474870518616,0.806845419213944,0.205462652197374,0.08720276751751
Q9BV86,-0.811848695001506,0.256033336705736,-4.94276014767746,-1.37808231536394,0.492550552650128,0.520590709995894,0.009625942993745,0.397092534896047
Q12792,-0.272679440422967,0.171092460114371,-1.17762753455855,Err:502,0.871611647117003,0.868144713879031,0.421551148598799,0.120509654475826
O94905,-0.036510956052566,-0.58423991073442,0.391752701828395,0.889573318377868,0.97491687252705,0.515567160339847,0.705338400604959,0.127450513631115
P11279,0.418761823869467,0.001409583361143,0.694879832125634,-0.760469553851435,0.675999320892494,0.998586385574139,0.626604359842265,0.533474882352772
P42126,-0.241769300522577,-0.836256116173553,-0.970334080295765,-2.22848385857151,0.82856134580451,0.518036514214094,0.336897593562788,0.155709607949493
Q9UHA4,#DIV/0!,#DIV/0!,2.07254599936081,#DIV/0!,0.373900966300058,0.373900966300058,0.49951395247361,0.373900966300058
Q9Y5K8,-0.099187198784059,0.274398163346172,0.027985438835209,-1.94776292534869,0.903677625914684,0.817717703815542,0.970947880956108,0.25549944097251
Q9Y6E2,0.3638230390572,-0.180051883568613,-0.623856627817902,-1.55237366152426,0.781240450959295,0.86376383837341,0.569864915020417,0.239354180798847
P33992,0.3851894207763,-1.38669054256011,-0.936405334449144,1.0003338598101,0.853860233528939,0.45335609419889,0.407974112173407,0.263984309638439
Q15075,0.288068617019219,0.860757267183886,-1.05409149368968,-4.57086456531169,0.787620169696342,0.389617703957416,0.225197540422925,0.015415828317609
Q7KZN9,#DIV/0!,-1.42804318935046,1.75612032876323,1.61244750679665,0.373900966300058,0.570827768938776,0.265917459715398,0.185488613882923
Q9NX24,-0.733386678999452,-0.411529772519329,0.273490106629855,1.95157374298681,0.694828079182266,0.63392338535854,0.776640298586307,0.178518565000096
P20674,-0.306603662602795,-1.46746104221706,-1.44787194967018,-0.012376043458257,0.841484095913459,0.057454952662058,0.109446257166739,0.987649153644854
P98175,-2.32094917118612,0.699637216895555,-1.37273965711346,0.08610449258308,0.043816168500132,0.015752502179854,0.222775095620468,0.782280136137474
P61088,-0.311838041717427,0.109859224354923,-5.72974749389167E-05,1.37114785500737,0.818030203272346,0.893408468551953,0.999937792540627,0.205066255963599
P52756,-0.078856126271413,0.007249050740971,-1.4400261730934,Err:502,0.95154089834636,0.992582991420105,0.332141347038265,0.052519508931067
Q9UKY7,#DIV/0!,-2.0346415223775,0.903431020429588,2.02950014568261,0.049706050285781,0.02217339759315,0.269354709286498,0.066340994899881
O15514,-0.567175056156314,-0.068172159935467,-0.569221908462682,-0.676716705818358,0.642351188494491,0.944377300294267,0.441673729003807,0.581817564187122
O75718,-1.8640202629944,#DIV/0!,#DIV/0!,#DIV/0!,0.522848180165894,#NUM!,0.373900966300058,0.01070600066215
Q9UI30,-0.533400236344586,-0.8003616624959,-2.19742997259944,-0.527219849201162,0.661716667722641,0.328934849147181,0.031201831951669,0.575892925751368
Q96GM5,-1.03295636584423,-1.05295988456972,-0.006724246324288,0.187782413964655,0.167026062160138,0.064087271991555,0.991977960314763,0.850408084404069
P27797,-0.832498274736616,-3.13297600374238,-0.624811529142189,0.907550163694362,0.721689082905015,0.428406746525398,0.78273534783262,0.658526655556905
Q9H4A3,-1.55403857150785,-0.400700984973472,-2.1559488487774,Err:502,0.566308580299657,0.856134757605114,0.491301136769006,0.373900966300058
P49755,-1.34457523225507,-0.261268506626806,-4.28885433555568,2.28582735677567,0.602829378067462,0.904928433610079,0.396990331295088,0.479636953845696
O43294,3.55842744798701,#DIV/0!,Err:502,#DIV/0!,0.17382161455567,#NUM!,0.309412693710286,0.122065124354541
Q96EE3,-0.994522093629904,-0.106113285909857,-1.37183403424059,-0.400414937288507,0.385212612383453,0.774371193098704,0.044518551353175,0.783981753014355
Q9GZN8,-0.725233021777237,0.943460926043462,1.55023270845014,2.58740604855688,0.643124151835343,0.498618951193683,0.284478559313097,0.010076967609105
Q8IVL6,-0.775497618642259,-0.443182723011341,0.36607822505835,1.52001707034977,0.54078711450644,0.546881749191791,0.406447915968266,0.197434055143732
P40616,-0.829441981082719,-0.347452476587869,-1.28587185699998,-0.920472323179885,0.293179242911029,0.633704250833347,0.279401419299761,0.320261638527062
A0FGR8,-2.79287980645302,#DIV/0!,-2.28219161026528,-1.38844975238485,0.204819045978414,0.341683655112588,0.219464933728697,0.387899944336404
P0DTD2,-0.035969458350646,#DIV/0!,8.95360194815489,9.93101913708634,0.977713844801787,0.006766102801574,0.036081392337611,0.040835813577757
P61024,#DIV/0!,Err:502,#DIV/0!,Err:502,0.373900966300058,0.373900966300058,#NUM!,0.373900966300058
Q14789,6.06110083307197,-4.15006816842058,#DIV/0!,Err:502,0.247411882986118,0.37104613021564,#NUM!,0.118645233516163
P55039,-0.831034741307433,1.25174584888879,-0.307292920813335,-5.95797334992507,0.684584829836588,0.578491185181516,0.815769837390283,0.128010937280348
Q15165,-0.142532957428471,-0.384120783422505,-1.29593462520056,Err:502,0.937507483627692,0.861829299858884,0.443879161574407,0.181707506485494
Q5VW32,-0.822171270049988,0.445084167427355,-1.47631932682909,-0.962879113572907,0.470565865437029,0.774802158490648,0.279473603822252,0.547892728554042
Q8TEX9,-0.336902268448066,0.356233654915152,-0.920201073463672,1.60979442733311,0.75335275609319,0.743730684816063,0.281527055271979,0.219108614860455
