drugbank_id	category	organism	known_action	actions	uniprot_id	pubmed_ids
DB00104	target	Humans	yes		P30872	16438887|15103227|16625841|16625842|16223973
DB00104	target	Humans	yes		P35346	16809928|16086874|16438887|16625841|16625842
DB00104	target	Humans	yes	binder	P30874	19537708|11752352
DB00104	enzyme	Humans	unknown	inhibitor	P05164	10929949|11020872
DB00104	enzyme	Humans	no	inhibitor	P08684	
DB00105	target	Humans	yes	binder	P48551	17139284|17016423|7584665|11752352
DB00105	target	Humans	yes	binder	P17181	17139284|17016423|10567921|11752352
DB00105	enzyme	Humans	unknown	inhibitor	P05177	12171873|16507380
DB00106	target	Humans	yes	antagonist	P30968	16985933
DB00107	target	Humans	yes	agonist	P30559	20108008|20104850|18655883|15646817|21208749
DB00107	target	Humans	unknown	binder	P01178	17016423|6687626|1486803
DB00107	enzyme	Humans	unknown	substrate	P48147	11495689|3544718|6361010
DB00108	target	Humans	yes	antibody	P13612	16268663|16634035|17461891|9389694|11752352
DB00108	target	Humans	unknown		O75015	17139284|17016423
DB00108	target	Humans	unknown		P00736	17139284|17016423
DB00108	target	Humans	unknown		P02745	17139284|17016423
DB00108	target	Humans	unknown		P02746	17139284|17016423
DB00108	target	Humans	unknown		P02747	17139284|17016423
DB00108	target	Humans	unknown		P08637	17139284|17016423
DB00108	target	Humans	unknown		P12314	17139284|17016423
DB00108	target	Humans	unknown		P12318	17139284|17016423
DB00108	target	Humans	unknown		P31994	17139284|17016423
DB00108	target	Humans	unknown		P31995	17139284|17016423
DB00108	target	Humans	unknown		P05362	11752352
DB00109	target	Human immunodeficiency virus 1	yes		Q53I07	17139284|17016423|17053353|16160172|16891628
DB00109	enzyme	Humans	unknown	substrate	P33261	15656696
DB00109	enzyme	Humans	unknown	substrate	P05181	15656696
DB00110	target	Human respiratory syncytial virus B (strain 18537)	yes		P13843	20519399|17990791|20166098
DB00110	target	Humans	unknown		O75015	17139284|17016423
DB00110	target	Humans	unknown		P00736	17139284|17016423
DB00110	target	Humans	unknown		P02745	17139284|17016423
DB00110	target	Humans	unknown		P02746	17139284|17016423
DB00110	target	Humans	unknown		P02747	17139284|17016423
DB00110	target	Humans	unknown		P08637	17139284|17016423
DB00110	target	Humans	unknown		P12314	17139284|17016423
DB00110	target	Humans	unknown		P12318	17139284|17016423
DB00110	target	Humans	unknown		P31994	17139284|17016423
DB00110	target	Humans	unknown		P31995	17139284|17016423
DB00111	target	Humans	yes	antibody	P01589	16304857|10607689|16908318|8600944|17564638|19788505|11752352
DB00111	target	Humans	yes	antibody	P14784	12372041|15022409|15814281|2571203|2647626|11752352
DB00111	target	Humans	unknown		O75015	1835892|2335478|8097750|2415663|1900882
DB00111	target	Humans	unknown		P00736	17139284|17016423
DB00111	target	Humans	unknown		P02745	17139284|17016423
DB00111	target	Humans	unknown		P02746	17139284|17016423
DB00111	target	Humans	unknown		P02747	17139284|17016423
DB00111	target	Humans	unknown		P08637	17139284|17016423
DB00111	target	Humans	unknown		P12314	1828823
DB00111	target	Humans	unknown		P12318	17139284|17016423
DB00111	target	Humans	unknown		P31994	17139284|17016423
DB00111	target	Humans	unknown		P31995	17139284|17016423
DB00112	target	Humans	yes		P15692	11752352|15705858|27329360
DB00113	target	Humans	unknown	other/unknown	P13688	12865871|9389396
DB00114	target	Humans	unknown	cofactor	Q9BYV1	17139284|17016423|7592550|6703688
DB00114	target	Humans	unknown	cofactor	Q99259	15381280|11488610|15686475|12535612|12067524
DB00114	target	Humans	unknown	cofactor	P35520	11948191|12173932|12644499|15196993|15365998
DB00114	target	Humans	unknown	cofactor	Q16719	14756555|12204580|17300176|11985583
DB00114	target	Humans	unknown	cofactor	P34896	17139284|17016423|7526359|9305893|3143355|10592235
DB00114	target	Humans	unknown	cofactor	Q9Y697	12119030|17469805|16310786|12860127|12196163
DB00114	target	Humans	unknown	activator	P17174	11340119|11888303|12167474|16925884|11752352
DB00114	target	Humans	unknown	cofactor	P04181	17139284|17016423|10592235
DB00114	target	Humans	unknown	cofactor	P11926	12672797|12627959|15476392|12460114|11683631
DB00114	target	Humans	unknown	cofactor	Q8N5Z0	12126930|15016471
DB00114	target	Humans	unknown	inhibitor	P80404	14534310|17531224|14567543|16096275|15723541|11752352
DB00114	target	Humans	unknown	cofactor	Q9NVS9	16538088|16207494|17032564|17216302|15772097
DB00114	target	Humans	unknown	cofactor	O95470	15522238|11377878
DB00114	target	Humans	unknown	cofactor	P17735	16570355|16902803|16466641|12441383|12798391
DB00114	target	Humans	unknown	cofactor	Q16773	12167474|12850267|16846239|12798391|16463021
DB00114	target	Humans	unknown	cofactor	Q8IYQ7	17139284|17016423
DB00114	target	Humans	unknown	cofactor	P06737	17139284|17016423|17705025
DB00114	target	Humans	unknown	cofactor	O15270	12782147|11726713|11781309|11279212|11171191
DB00114	target	Humans	unknown	cofactor	Q9Y600	15070923
DB00114	target	Humans	unknown	cofactor	P19113	12679420|16547811|16790022|15070923|11980912
DB00114	target	Humans	unknown	cofactor	Q96A70	11980912|15583399|16997906|11168717|17305368
DB00114	target	Humans	unknown	cofactor	P20132	15689518|14596599|14646100|16580895|15155761
DB00114	target	Humans	unknown	cofactor	O75600	11318637
DB00114	target	Humans	unknown	cofactor	P23378	15791207|16228305
DB00114	target	Humans	unknown	cofactor	P24298	14688239|12537583|16179747|15347780|11330835
DB00114	target	Humans	unknown	cofactor	Q9Y617	17139284|17016423|8695645|10024454|16532449|10592235
DB00114	target	Humans	unknown	cofactor	P13196	17139284|17016423|7275938|10577279|12686158
DB00114	target	Humans	unknown	cofactor	P21549	17139284|17016423|16971151
DB00114	target	Humans	unknown	cofactor	Q96GD0	14522954|11000053|17531224|16336786|16336194
DB00114	target	Humans	unknown	cofactor	O15269	12782147|11781309|11279212
DB00114	target	Humans	unknown	cofactor	P32929	15184188|15823094|17377202|16857832|11578145
DB00114	target	Humans	unknown	cofactor	P54687	17139284|17016423
DB00114	target	Humans	unknown	cofactor	O15382	17139284|17016423
DB00114	target	Humans	unknown	cofactor	O94903	17139284|17016423
DB00114	target	Humans	unknown	cofactor	O95954	17139284|17016423
DB00114	target	Humans	unknown	cofactor	P00505	17139284|17016423|236311
DB00114	target	Humans	unknown	cofactor	P11216	17139284|17016423
DB00114	target	Humans	unknown	cofactor	P11217	12460107|11052666|11228757|11508701|12217700
DB00114	target	Humans	unknown	cofactor	P20711	17139284|17016423|6983619|7567987|11085948|20403077
DB00114	target	Humans	unknown	cofactor	Q2TU84	17139284|17016423
DB00114	target	Humans	unknown	cofactor	Q53ET4	17139284|17016423|17918169
DB00114	target	Humans	unknown	cofactor	Q59FK2	15561708
DB00114	target	Humans	unknown	cofactor	Q59GM9	17139284|17016423
DB00114	target	Humans	unknown	cofactor	Q59HE2	17139284|17016423
DB00114	target	Humans	unknown	cofactor	Q5JAM2	12699240|15251194|12191993|17469798|15840827
DB00114	target	Humans	unknown	cofactor	Q5VZ30	10978228
DB00114	target	Humans	unknown	cofactor	Q6IBS8	15965967|11085948|11709201|12679420|15070923
DB00114	target	Humans	unknown	cofactor	Q6P996	17139284|17016423
DB00114	target	Humans	unknown	cofactor	Q6YP21	17139284|17016423
DB00114	target	Humans	unknown	cofactor	Q6ZQY3	17139284|17016423
DB00114	target	Humans	unknown	cofactor	Q96I15	17139284|17016423|10592235
DB00114	target	Humans	unknown	cofactor	Q6WRI0	17139284|17016423|10592235
DB00114	target	Humans	unknown	cofactor	Q8IUZ5	17139284|17016423
DB00114	target	Humans	unknown	cofactor	Q8IVA8	17139284|17016423|16075246|8499653|10978228
DB00114	target	Humans	unknown	cofactor	P34897	15865438|11877399|17482557|17651438|16980404|7526359|9305893|3143355
DB00114	target	Humans	unknown	cofactor	P22557	12686158|15251194|14724775|16763894|16121195
DB00114	target	Humans	unknown	cofactor	Q8TD30	17139284|17016423|241701
DB00114	target	Humans	unknown	cofactor	Q96EN8	15561708|16784786|11886751|11553608
DB00114	target	Humans	unknown	cofactor	Q96GA7	17139284|17016423
DB00114	target	Humans	unknown	cofactor	Q9BXA1	17139284|17016423
DB00114	target	Humans	unknown	cofactor	Q9GZT4	16289454|16185077|15306409|12560076|12596860
DB00114	target	Humans	unknown	cofactor	Q9HD40	17194211|11481605
DB00114	target	Humans	unknown	cofactor	Q9NUV7	17139284|17016423
DB00114	target	Humans	unknown	cofactor	Q9UGI5	12021103|11108513|11034389|16538088|17531224
DB00114	target	Humans	unknown	cofactor	Q9UJX1	12544342|11781309|12383475|16847354|12686111
DB00115	target	Humans	yes	cofactor	Q99707	19904199|18709879|22254022
DB00115	target	Humans	yes	cofactor	P22033	16281286|16305240|16813422|17011224|19904199|22254022
DB00115	target	Humans	unknown	cofactor	Q9UBK8	15979034|15612980|17611986
DB00115	target	Humans	unknown	binder	Q8IVH4	15523652|16697227|29862147|19700356
DB00115	target	Humans	unknown	cofactor	Q9Y4U1	16843692|17431913|16714133|16311595|25820384
DB00115	target	Humans	unknown	cofactor	P42898	11979347|20589617
DB00115	enzyme	Humans	unknown	substrate	Q96EY8	16439175|16410054
DB00115	enzyme	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown	product of	Q05599	30464241|12195810
DB00115	transporter	Humans	unknown	substrate	Q9BXJ7	16047053|26586110|22254022|15845892
DB00115	transporter	Humans	unknown	substrate	P20061	17259255|16047053|10742986
DB00115	transporter	Humans	unknown	substrate	P20062	15640468|16820193|17068171|16894458|16047053
DB00115	transporter	Humans	unknown	substrate	P27352	15736970|15845892|16567952|10448521|22254022
DB00115	transporter	Humans	unknown	substrate	O60494	15736970|15845892|23539619
DB00115	transporter	Humans	unknown		P98164	8710919
DB00115	transporter	Humans	unknown		P33527	23539619|23415653
DB00116	target	Humans	unknown	cofactor	P11586	11323021|16171773|17533396|12949177|12937168
DB00116	target	Humans	unknown	cofactor	P13995	12949177
DB00116	target	Humans	unknown	cofactor	P48728	17139284|17016423|15090517
DB00116	target	Humans	unknown	cofactor	O75891	10395731|10585460|11320079|16627483|16712799
DB00116	target	Humans	unknown	cofactor	Q99707	10978155|11169015|11237340|9398303|9730838
DB00116	target	Humans	unknown	cofactor	O95954	9677387|11488596|10329787|10673422
DB00116	target	Humans	unknown	cofactor	P31939	12974624|11948179
DB00116	target	Humans	unknown	cofactor	P34896	10656824|10998057|11386852|11752472|12668769|10592235
DB00116	target	Humans	unknown	cofactor	P34897	11386852|11737206|12668769|12686103|12902326|9449840|17651438|17142057
DB00116	target	Humans	unknown	cofactor	P42898	10024094|10196703|10208491|10233370|10893069|17636160|16950805|16929515
DB00116	target	Humans	unknown	cofactor	Q53ET4	17139284|17016423|17664250
DB00116	target	Humans	unknown	cofactor	Q96DP5	10781559
DB00116	transporter	Humans	unknown	inhibitor	Q92887	9756510
DB00117	target	Humans	unknown		P19113	16790022|16960050|17227057|17075268|17191019
DB00117	target	Humans	unknown		P12081	17150756|16741232
DB00117	target	Humans	unknown		Q99624	17139284|17016423|15843493
DB00117	target	Humans	unknown		P42357	17191848|17536021|17185227|17193285
DB00117	transporter	Humans	unknown	substrate|inhibitor	Q8TF71	11278508|11827462
DB00118	target	Humans	unknown	cofactor	Q14749	11435507|11810299|12221207|12697024|12742526
DB00118	target	Humans	unknown	cofactor	P17707	12545203|12974388|15051528|16515461
DB00118	target	Humans	unknown	cofactor	P31153	11596649|12023972|12660248|12671891
DB00118	target	Humans	unknown	activator	P35520	11524006|11559709|12163655|12269827
DB00118	target	Humans	unknown	cofactor	Q00266	11301045|12060674|12631701|12660248|12671891
DB00118	target	Humans	unknown	cofactor	P21964	20196537|18486144
DB00118	target	Humans	unknown		Q8N1G2	18533109
DB00118	target	Humans	unknown		Q9HBK9	22955273|25349987
DB00118	enzyme	Humans	unknown	inhibitor	P05181	15763544|20238404
DB00118	enzyme	Humans	unknown	substrate	P19623	11870804|12843627|15499902
DB00119	target	Humans	unknown		O15427	16213084
DB00119	target	Humans	unknown		P36021	16604139
DB00119	target	Humans	unknown		Q9BYV1	17139284|17016423|2632679
DB00119	target	Humans	unknown		O15375	16604139
DB00119	target	Humans	unknown		P30613	17574881|17547515|16720364|16644726|16365052
DB00119	target	Humans	unknown		O15403	16604139
DB00119	target	Humans	unknown		O60669	16604139|16766717|17556391|16597615|15953344
DB00119	target	Humans	unknown		P11177	16855207
DB00119	target	Humans	unknown		P14618	16132722|17308100|16741870|17587357|16375581
DB00119	target	Humans	unknown	inhibitor	P80404	17355287|16435204|11752352
DB00119	target	Humans	unknown		O15374	17275903|16110503|16604139|15953344|16213084
DB00119	target	Humans	unknown		O95907	16514190
DB00119	target	Humans	unknown		P53985	17583564|16110503|17606506|16213084|16326938
DB00119	target	Humans	unknown		P11498	16505973|16575559|16740637|16765071|17008113
DB00119	transporter	Humans	unknown	substrate|inhibitor	O60669	10417314|9786900
DB00119	transporter	Humans	unknown	substrate|inhibitor	P53985	9374487|9639576|9786900
DB00119	transporter	Humans	unknown	substrate|inhibitor	Q8TF71	11278508|11827462
DB00119	transporter	Humans	unknown	inhibitor	Q92959	11997326
DB00119	transporter	Humans	unknown	substrate	O15427	11101640
DB00120	target	Humans	unknown		P17735	9356140|2890101|16666560|11299302
DB00120	target	Humans	unknown		Q9UHI5	12101005|10574970|12930836|9349567|12498902
DB00120	target	Humans	unknown		Q9Y285	17139284|17016423|16969782|16338408
DB00120	target	Humans	unknown		P00439	12056888|2975336|10203136|9642259|12379147
DB00120	target	Humans	unknown		O95363	17139284|17016423|16969782|16338408
DB00120	target	Humans	unknown		Q9NSD9	16338408
DB00120	target	Humans	unknown	binder	P07101	1973034|16581181|12565907|6621777|9642259|11752352
DB00120	transporter	Humans	unknown	inhibitor	Q8TF71	11827462|11278508
DB00121	target	Humans	unknown	cofactor	P05166	17139284|17016423|15623830|9311592|14997352|16772434
DB00121	target	Humans	unknown	substrate	P50747	16359899|16772434|17056793
DB00121	target	Humans	unknown	cofactor	Q9HCC0	16707089|17266990|17254330|17659996|16772434
DB00121	target	Humans	unknown	cofactor	O00763	17477831|16772434
DB00121	target	Humans	unknown	cofactor	Q96RQ3	16773504|16772434
DB00121	target	Humans	unknown	cofactor	P11498	17008113|17297119|17659996|17478118|17316367|16772434
DB00121	target	Humans	unknown	cofactor	P05165	17139284|17016423|12385775|9311592|15623830|16772434
DB00121	target	Humans	unknown	cofactor	Q13085	16460018|16545081|16636450|16707089|17468269|16772434
DB00121	enzyme	Humans	unknown	inducer	Q16678	15333708
DB00121	transporter	Humans	unknown	substrate	Q9Y289	12603856|17374649|17135299|17038304|16749865
DB00121	transporter	Humans	unknown	substrate	Q8N695	12949353
DB00122	target	Humans	unknown	product of	Q9Y5K3	17139284|17016423|15798219
DB00122	target	Humans	unknown	product of	P22303	16297435|16302752|16456188|16565162|17139155
DB00122	target	Humans	unknown	product of	P49585	17184542|17218027
DB00122	target	Humans	unknown	product of	O14939	16179605|16459925|17627030|16921342|16878701
DB00122	target	Humans	unknown	product of	P06276	17329059|16297435|17636231|17390078|16376069
DB00122	target	Humans	unknown	product of	Q13393	16179605
DB00122	target	Humans	unknown	product of	Q8TCT1	17139284|17016423
DB00122	target	Humans	unknown		P36544	12626641
DB00122	enzyme	Humans	unknown	substrate	Q9Y6K0	12216837|10893425|10191259
DB00122	enzyme	Humans	unknown	substrate	Q9Y259	16371353|17236204
DB00122	enzyme	Humans	unknown	substrate	P28329	16131766|16541262|16941497|17144655|17150236
DB00122	enzyme	Humans	unknown	substrate	P35790	16144842|16322253|17007874|17236204
DB00122	enzyme	Humans	unknown	substrate	Q8NE62	16920841|17629908|17147620|17375117|16816108
DB00122	transporter	Humans	unknown	substrate|inhibitor	O15244	11553644|12089365|12176030|10082798|11758759|9260930|11502595|10889205|19886673
DB00122	transporter	Humans	unknown	substrate|inhibitor	O15245	12176030|11758759|11463829|11060354|10216142|8955087|11553644|10385678|10570053|11406107
DB00122	transporter	Humans	unknown	inhibitor	O75751	9632645
DB00122	transporter	Humans	unknown	inhibitor	O76082	9618255|10454528|11010964|11160873
DB00122	transporter	Humans	unknown	inhibitor	Q9H015	10215651
DB00122	transporter	Humans	unknown	substrate	Q8WWI5	16000150|16319125|17520363|17624579
DB00122	transporter	Humans	unknown	substrate	Q53GD3	17520363
DB00122	transporter	Humans	unknown	substrate	Q8IWA5	17139284|17016423
DB00122	transporter	Humans	unknown	substrate	Q8N4M1	17520363
DB00122	transporter	Humans	unknown	substrate	Q9GZV3	15953352|16051538|16278103|16539662|16675138
DB00123	target	Humans	unknown		P30825	17139284|17016423|14523001|17042743|9614060
DB00123	target	Humans	unknown		O43246	17139284|17016423|15746185
DB00123	target	Humans	unknown		Q8WY07	17139284|17016423|9079705|16406639
DB00123	target	Humans	unknown		P52569	17139284|17016423|7499219|15746185|12475743
DB00123	target	Humans	unknown		Q15046	17425721|17158446|17560369|16953616
DB00123	transporter	Humans	unknown	substrate|inhibitor	Q8TF71	11278508|11827462
